projectname,Abstract,origin_label,datasetname
Spark,lgtm,no,ds-05-PRC
React,why isna ? default ? ? ?,no,ds-05-PRC
React,spicyj fixed,no,ds-05-PRC
pulsar,yes will separate pull request,no,ds-03-pr
React,lint wants trailing comma herea not really favorite style but did lets stick with and maybe revisit that dangle rule later,no,ds-05-PRC
zeppelin,zjffdu leemoonsoo have handled cases https github com apache zeppelin pull,no,ds-03-pr
spark,jenkins retest this please,no,ds-03-pr
activemq-artemis,did not realize your and confused this wait with similar change fds reverting brusdev can you address issue with new ? restart broker should remove any previous messages that were not deleted,no,ds-03-pr
React,why was this test deleted ?,no,ds-05-PRC
tajo,thanks ! was mistake ive fixed,no,ds-03-pr
camel,maybe this debug too noisy,yes,ds-03-pr
React,done !,no,ds-05-PRC
Spark,derrickburns cannot see jenkins log lets call jenkins again test this please,no,ds-05-PRC
spark,got overhead pushed commit support,no,ds-03-pr
spark,yes think itd make sense decouple this from rpc itself,no,ds-03-pr
spark,indentation,yes,ds-03-pr
Kafka,still have this event fsm diagram now ?,no,ds-05-PRC
React,guess ones below dont would nice preserve consistent order because its easy mix them hopefully flow would catch that,no,ds-05-PRC
spark,sorry thought this was private trait that could inherited public class,no,ds-03-pr
spark,mgaido thanks fixing this,no,ds-03-pr
storm,lets elaborate part comment kill dont get,no,ds-03-pr
netbeans,added mockito library,no,ds-03-pr
Spark,this only works with aggregates that are already aggregate operator this seems like regression what does hive ?,yes,ds-05-PRC
ignite,points,no,ds-03-pr
trafficserver,you know how include yaml library inside lib ? randall bryancall,no,ds-03-pr
ignite,bad formatting,yes,ds-03-pr
kafka,there global table changelog topic this test really only write into global input topic and your verification step was verify that this write picked will add corresponding test follow,no,ds-03-pr
ignite,thank you submitting pull request apache ignite order streamline review contribution ask you ensure following steps have been taken description explains what and why was made instead how following pattern must used ignite xxxx change summary where xxxx number jira issue green visa attached jira ticket see bot check https mtcga gridgain com prs html,no,ds-03-pr
Spark,here,no,ds-05-PRC
trafficserver,thought you said would future symmetry concerns,no,ds-03-pr
Spark,thanks merged,no,ds-05-PRC
React,keyanzhang calling reactdom render multiple times not anti pattern fact anything calling setstate would antipattern ideally your components could all stateless functions which have setstate function and all your data,yes,ds-05-PRC
zeppelin,merging into branch,no,ds-03-pr
React,actually issue that setting checked state even just temporarily will wipe out radio button selections would need post post mount sebastian implied that liked tmp variable solution better anyway read update restore,yes,ds-05-PRC
gobblin,yeah its newly added method which will called shutdown and shutdown method did not call super shutdown did not add here well also super shutdown meaning check its decorator which not applied this case well,no,ds-03-pr
Spark,cloud fan add new and should remove this ?,no,ds-05-PRC
React,flow doesnt know context only possible inhabitant,yes,ds-05-PRC
Kafka,new constructor works fine ? ?,no,ds-05-PRC
kafka,review guozhangwang,no,ds-03-pr
React,gaearon any particular reason use spyon instead jest ? know cpojer has recommended using jest over spyon past,no,ds-05-PRC
spark,nit need need reducing one space between and need,yes,ds-03-pr
React,done,no,ds-05-PRC
attic-apex-core,tweise please merge and also cherry pick release and release,no,ds-03-pr
couchdb,suggested iilyak added docker helper script dev docker cli making easier orchestrate docker build does following moment let know this makes sense !,no,ds-03-pr
Kafka,junrao you know dns errors are propagated some way ? because they are could detect that and reinitialize zookeeper instance this one most common issues cloud would good have solution,no,ds-05-PRC
spark,yea this right now used lot test code somewhat annoying update those,yes,ds-03-pr
spark,looks like this appveyor yml not enough trigger appveyor test ? doesnt seem kicking off run,no,ds-03-pr
React,this pull request automatically built and testable codesandbox see build info built libraries click here icon next each commit sha latest deployment this branch based commit sandbox source holy wave configuration,no,ds-05-PRC
madlib,just pushed changes please take look and comment,no,ds-03-pr
druid,fixed,no,ds-03-pr
incubator-heron,check ensure that local version heron topology compiles deleting your local heronapi updating project pom xml file and pulling from maven central,no,ds-03-pr
kafka,not possible want share code call decodetasks that does not know its decoding prevtasks standbytasks alternative can two methods let know what you think,no,ds-03-pr
iceberg,from,no,ds-03-pr
React,missed one,no,ds-05-PRC
trafficcontrol,remote procedure call opposed native api example,no,ds-03-pr
spark,you can simplify all this doing,yes,ds-03-pr
spark,getschema will throw exception when schema contains unsupported type now use check table exists does change current behavior ? insertion working before now fails,no,ds-03-pr
Kafka,worries ! did that because wanted include upcoming,no,ds-05-PRC
incubator-mxnet,tqchen,no,ds-03-pr
arrow,travis failure due regression cython https github com cython cython issues,no,ds-03-pr
spark,can fix problem use different pickler instances sending input data python and sending udf results jvm ?,no,ds-03-pr
React,yeah its like try finally ill add test,no,ds-05-PRC
spark,branch,no,ds-03-pr
openwhisk,should also update scladoc containerproxy,no,ds-03-pr
spark,this taskset index really needed ? should avoid rely ordering tasksets verify results,yes,ds-03-pr
Kafka,looks like jenkins having some issues caused java ioexception remote file operation failed home jenkins jenkins slave workspace kafka jdk scala hudson remoting channel ubuntu hudson filepath act filepath java hudson filepath act filepath java hudson tasks junit junitparser parseresult junitparser java hudson tasks junit junitresultarchiver parse junitresultarchiver java hudson tasks junit junitresultarchiver perform junitresultarchiver java hudson tasks perform java hudson tasks buildstepmonitor perform buildstepmonitor java hudson model abstractbuild perform abstractbuild java hudson model abstractbuild abstractbuild java hudson model build buildexecution post build java hudson model abstractbuild post abstractbuild java hudson model run execute run java hudson model freestylebuild run freestylebuild java hudson model resourcecontroller execute resourcecontroller java hudson model executor run executor java adding one line test results commit status setting status eeb failure with url https builds apache org job kafka jdk scala and message failure,yes,ds-05-PRC
iceberg,fine either way did seem like logic was separate but can refactor this part out once have updates,no,ds-03-pr
Spark,import order,no,ds-05-PRC
React,nit spaces within braces,no,ds-05-PRC
ignite,should consider making this fields public too ?,no,ds-03-pr
React,nope not intentional thanks !,no,ds-05-PRC
hbase,confetti ball overall this message was automatically generated,no,ds-03-pr
spark,rxin try running python run tests locally fails even dev run tests might pass because packaging timing think having python run tests fail release not acceptable,no,ds-03-pr
cloudstack,test results lgtm test nic known intermittent issue probably due env issue further investigation env issue that causes test nic fail requested andrijapanicsb daanhoogland paulangus,no,ds-03-pr
flink,sorry forgot groupby example should,no,ds-03-pr
spark,viirya need fix this spark ? udts are private apis and only intended use case vector matrix udts mllib which doesnt put vectors matrices inside array inside pipeline spark probably need formal discussion merging udt into encoder which could completely change its implementation,no,ds-03-pr
trafficserver,protect against lruhash,no,ds-03-pr
incubator-mxnet,yes lets worry about this later,yes,ds-03-pr
Kafka,out curiosity why not use ?,no,ds-05-PRC
React,? ? thanks !,no,ds-05-PRC
spark,thanks merging master !,no,ds-03-pr
flink,throw makes more sense,yes,ds-03-pr
spark,rxin thats true but affects api because may change structure builder may reason use different pattern,no,ds-03-pr
spark,are not thats whole reason why adding sql specific option extend behavior core options just wanted revert original behavior change which added more unwanted default redactions core options just have changed default value core option back what was,no,ds-03-pr
React,unintentional double assignment ?,yes,ds-05-PRC
spark,run python tests,no,ds-03-pr
spark,below code are moved from rrdd with change,no,ds-03-pr
Kafka,test this,no,ds-05-PRC
calcite,disappointing that calcites trying match physical plans further more choosing not based cost totally meaningless,no,ds-03-pr
kafka,nit should include bytes like did other case ?,yes,ds-03-pr
React,will,no,ds-05-PRC
airflow,what this change ?,no,ds-03-pr
spark,still worth checking nonempty ? behavior may different second change here otherwise,no,ds-03-pr
spark,there default one each actor yes from its actorsystem,no,ds-03-pr
drill,arina ielchiieva some time spent debugging test showed that last schema contains all fields field added projectrecordbatch original version test field was not added due plan optimization condition was replaced limit can still provide solution with combining schema required,no,ds-03-pr
incubator-doris,this method should pure interface you dont need implement columnvectorbatch,no,ds-03-pr
spark,merged build triggered,no,ds-03-pr
Kafka,merged trunk and cherry picked and branches thanks fix londoncalling !,no,ds-05-PRC
React,fair although overall sequence did change before were initializing frontend and backend inside initdevtools callback react packages react devtools shell src devtools lines inject dist app initdevtools connect const devtools initializefrontend contentwindow activate backend only once devtools frontend store has been initialized otherwise store may miss important initial tree codes activatebackend contentwindow const root createroot container root render createelement devtools browsertheme light true showtabbar true true true onreload reloadfn iframe onload reloadfn but now were doing outside before inject https github com lunaruan react blob cea fbbbcab packages react devtools shell src devtools probably dont miss console logs that happen during injection ? just wondering theres any note should add docs readme others there isnt thats okay just wanted check,no,ds-05-PRC
nifi,pvillard,no,ds-03-pr
React,this just jest update not jasmine update correct ?,no,ds-05-PRC
Spark,yeah without checking might break query plan plan get here before type coercion,yes,ds-05-PRC
spark,just found one astbuilder scala let know anything still missed,no,ds-03-pr
trafficcontrol,description,no,ds-03-pr
spark,dont know about this could you explain briefly how does this annotation help ?,no,ds-03-pr
Kafka,nice work levzem changes look good but needs based trunk and then when merge well backport some older branches,no,ds-05-PRC
Kafka,why dont just fix mockproducer instead introducing new class ?,yes,ds-05-PRC
brooklyn-server,think only escapes illegal characters not reserved ones value value wont changed assumes you know what you are doing lets see this passes,no,ds-03-pr
spark,fixing examples and documentation will separately,yes,ds-03-pr
geode,failing due flaky test which created ticket geode and proposed solution,yes,ds-03-pr
nifi,done,no,ds-03-pr
Kafka,there reason that only test non compressed message conversion now ?,yes,ds-05-PRC
React,suggested change expect extend expect extend require scripts jest matchers towarndev,no,ds-05-PRC
Spark,sorry miss will update right now,no,ds-05-PRC
incubator-mxnet,https github com apache incubator mxnet issues user facing api changes api doc string has been updated new functions header files their functionalities and arguments are documented new examples readme added explain what example does source dataset expected performance test set and reference original paper applicable,no,ds-03-pr
Kafka,dajac really appreciate your review fixed last couple comments,no,ds-05-PRC
cloudstack,think capability details map should response,no,ds-03-pr
superset,this fell crack lets revive seems like long term solution not using wtforms all rip out more mvc and fab scaffolding over time get null problem with unique constraints not applying properly but other than that does affect users directly ? guessing may affect filtering functionality crud list view ?,yes,ds-03-pr
trafodion,test passed https jenkins esgyn com job check master,no,ds-03-pr
React,appreciate quick issue filing address however noted its not actually problem react commented comment with more details,no,ds-05-PRC
beam,what relationship between dataflow counters and metric updates ? this comment refers counters while code below refers metric update protos should this comment instead mention translating accumulators metric updates that this class should renamed accordingly ? also naming methods below confusing two arguments are passed set boolean accumulator metric update proto just reading this signature suggests that accumulator will somehow have boolean set from metric update proto which opposite what intended can you instead rename these methods translate translate boolean accumulator metric update proto ? this would make clear that are translating accumulator into metric update proto you this can you rename set scalar and set mean this file well ?,yes,ds-03-pr
apisix-dashboard,style,no,ds-03-pr
activemq,amq update apache pom parent,no,ds-03-pr
React,zpao spicyj rewrote most reactdomselect updated with info too,no,ds-05-PRC
flink,rmetzger this good enough since there are also tests what you think ?,no,ds-03-pr
apisix,last commit fix,no,ds-03-pr
hudi,yes delete and insert definitely would helpful have someone with more experience review this,no,ds-03-pr
storm,yes cast required because type looked value object while were saying based only type runtime might need consider type schema implicit cast not possible because cant determine value type compile time especially use any represent its type,no,ds-03-pr
trafficcontrol,limited what types delivery services does this relate ? you should update traffic portal well there are html forms delivery service one any map dns http and steering you should add this field each form where applies https github com apache incubator trafficcontrol tree master traffic portal app src common modules form deliveryservice also youll need add entry fqpacing https github com apache incubator trafficcontrol blob master traffic portal app src traffic portal properties json,no,ds-03-pr
kafka,ewencp adjusted build only create publish test jars there are test sources,no,ds-03-pr
spark,lgtm just had one question tests,no,ds-03-pr
carbondata,done,no,ds-03-pr
spark,nit can have just exception when duplicate fields case insensitive mode test title original one too verbose,yes,ds-03-pr
Kafka,this good fix however think would better just return immediately after setting error rather than waiting until end function thats consistent with how handle errors top this function and other manager classes makes clear that only one error can set each entity,yes,ds-05-PRC
React,jaredpalmer bit confused your example ? this api binds around native browser event youd always get back native browser event you can capture custom native events too but youd have dispatch those via dom event system pick you wanted something like your example above youd likely have add another layer top listener api rather than consuming directly then you can pass around any value you want,yes,ds-05-PRC
Spark,maropu anything need unknown error code ?,yes,ds-05-PRC
arrow,indeed looks incorrect,no,ds-03-pr
beam,run dataflow postrelease,no,ds-03-pr
reef,done,no,ds-03-pr
beam,tostring unnecessary,yes,ds-03-pr
spark,nit this kinda hard read with double negatives consider ?,yes,ds-03-pr
React,this new why ?,no,ds-05-PRC
jmeter,codecov https codecov apache jmeter pull ? src report continue review full report codecov https codecov apache jmeter pull ? src continue,no,ds-03-pr
airflow,description,no,ds-03-pr
druid,same about log level,no,ds-03-pr
carbondata,sdv build fail please check http job apachesdvtests,no,ds-03-pr
spark,looks good but you have fix conflicts now,no,ds-03-pr
pulsar,fix python functions,no,ds-03-pr
openwhisk,what mess mar carlos santana notifications github com wrote,yes,ds-03-pr
flink,can introduce class reduce many anonymous classes ?,yes,ds-03-pr
React,that was where was that module update would collapse closures around cjs modules and uglify rollup would clean assuming those assumptions are correct,yes,ds-05-PRC
React,great thanks !,no,ds-05-PRC
drill,should this removed ?,no,ds-03-pr
superset,sql lab wrap more logic with feature flag,no,ds-03-pr
beam,that should not problem most cases processing single element this case means emitting quite many elements downstream cost structuralvalue should pretty much amortized would say could something calculate only once per element ? dont think can use reference either because unboundedsource serializable and any runner free clone which what directrunner does afaik best solution would seem mark each initially split via splitrestriction restriction with unique and then transfer this all residual restrictions there should always most one active either currently being processed having non null residual restriction could use that identifying reader without referencing source which might problematic implementing hashcode and equals unboundedsource will not common practice afraid,yes,ds-03-pr
spark,without changes this this test still can pass,no,ds-03-pr
React,cant reproduce errors circleci local environment could someone please advise ? thanks !,yes,ds-05-PRC
cloudstack,bhaisaab dont like maven but are using ! cherry picking really not argument and backporting difficult worse reasons then this one using maven better adhere conventions maven world keeping our diversions from correct will become increasingly difficult over time will meet you half way can abandon first and continue prove our fwd merge schedule over several versions will face issues this respect well btw time will fixing things,yes,ds-03-pr
kafka,thanks review and merge xiguantiaozhan lgtm now becketqin can you please take look well ?,no,ds-03-pr
flink,unrelated change,no,ds-03-pr
arrow,alphalfalfa can you rebase ?,no,ds-03-pr
camel,study,no,ds-03-pr
Spark,when checked which was before moved assertion from here sqlconf constructor but shouldnt matter not having lazy resulted being instantiated eagerly static member sqlconf object before sparkenv was set and hitting null sparkenv,yes,ds-05-PRC
ignite,description,no,ds-03-pr
Kafka,thanks heads changed,no,ds-05-PRC
hadoop,this https issues apache org jira browse hadoop,no,ds-03-pr
netbeans,java source base fix java update args swap import,no,ds-03-pr
hive,description,no,ds-03-pr
superset,can type more specific than any ?,no,ds-03-pr
React,you should probably just remove variable too,yes,ds-05-PRC
drill,this looks incorrect assignment assigned ?,no,ds-03-pr
hbase,line len chars,no,ds-03-pr
spark,can answer that myself countdown stuff useful figure out computation has completed please add some doc here,yes,ds-03-pr
zeppelin,felixcheung correct missed updated doc examples,no,ds-03-pr
Spark,add note that this must implemented only you also override getkey data pos reuse,yes,ds-05-PRC
Kafka,hachikuji finally all tests are passing ! could you take another look this patch ? sorry taking long see difficulty fixing multi threaded tests,no,ds-05-PRC
ignite,tions,no,ds-03-pr
Spark,lgtm only thought perhaps making scala api consistent with java also accepting iterable iterable item since will convert array int internally anyways conversion overhead will inevitable,yes,ds-05-PRC
tajo,thanks quick review fixed groupby too please check again,no,ds-03-pr
React,also whats internal react entry point ? you open www nuclide and type that youll see file that internal react really aliased you can safely add something there instead open source react you just need get something working www,no,ds-05-PRC
superset,lgtm,no,ds-03-pr
cloudstack,cloudstack fix add ldap account page,no,ds-03-pr
zeppelin,afraid currently can not this because some unit test zeppelin zengine zeppelin server depends spark interpreter,no,ds-03-pr
cassandra,cassandra fix testserializeerror,no,ds-03-pr
incubator-heron,done via https github com twitter heron pull commits eff cbaee !,no,ds-03-pr
Spark,merging master thanks review !,no,ds-05-PRC
incubator-mxnet,fix invalid numpy float indexing,no,ds-03-pr
zookeeper,description,no,ds-03-pr
geode,after some offline conversation ultimate goal would move everything singlegfshcommand,no,ds-03-pr
Kafka,started system tests run https jenkins confluent job system test kafka branch builder only remaining thing list integration test containing two listeners with same security protocol working that moment,yes,ds-05-PRC
React,you can run tests local browser opening test index html file server necessary you need keep localhost server running some reason you can use grunt connect server keepalive not sure how make that grunt test debug runs something similar grunt connect server keepalive but sure its possible,no,ds-05-PRC
tvm,yes will adding adts today along with tests thanks reviews,no,ds-03-pr
spark,even wrap column names backticks like still handle inside column name specially think its fragile use special char split name parts why not put name parts unresolvedattribute directly ?,yes,ds-03-pr
Kafka,nit unneeded space couple these above also,no,ds-05-PRC
incubator-doris,variance same var pop stddev same stddev pop,no,ds-03-pr
incubator-pinot,extend anomalies endpoint fetch metric dataset and true,no,ds-03-pr
openwhisk,agree that ordering shouldnt matter general without inspecting those tests wonder tests youre referring are actually looking precedence order which properties should win when there are conflicts between two maps,no,ds-03-pr
ignite,renamed,no,ds-03-pr
pulsar,forgot this will remove,no,ds-03-pr
tvm,tqchen done,no,ds-03-pr
couchdb,thanks taking time look over,no,ds-03-pr
druid,went and double checked this file was contributed njhartwell and looks like authored this file and intended contribute think are good add this header,no,ds-03-pr
React,prefer fix forward instead revert possible practical why ? doesnt slow down except artifically created sense urgency and master unbroken meantime can you just comment out this change www have little time fix this before our next sync ? yes though its always preferable that master actually matches what were using,yes,ds-05-PRC
ignite,ignite disallow silent deactivation cli and rest,no,ds-03-pr
Spark,general question more related parser than here are there tests ensuring that something dangerous doesnt happen you try rename alter whatever special identifier like points value directly ?,yes,ds-05-PRC
camel-quarkus,oscerd you mind rebase can test against quarkus ?,no,ds-03-pr
couchdb,this going crash updater with illegal docid any design doc,no,ds-03-pr
trafficserver,was this supposed scope resolution operator ?,no,ds-03-pr
spark,lgtm too,no,ds-03-pr
Kafka,ack,no,ds-05-PRC
arrow,needs restored,no,ds-03-pr
flink,remove unnecessary include elasticsearch profile since its activation condition usage jdk always true run any mvn command flink flink connectors and check that reactor includes,yes,ds-03-pr
Spark,thanks ! merged master,no,ds-05-PRC
Spark,pgandhi thanks your understanding and helping test this appreciate lot,no,ds-05-PRC
incubator-pinot,this will only called when its new segment you can call when assignedinstances are not provided addnewsegment but should not null here would recommend add preconditions checknotnull because when call this segment metadata has been updated,no,ds-03-pr
spark,seems could not handle this case wip,no,ds-03-pr
Spark,retest this please,no,ds-05-PRC
arrow,not sure why you had change this header file ?,no,ds-03-pr
spark,review,no,ds-03-pr
samza,heres one organization that comes mind,no,ds-03-pr
React,closing this pull request after prolonged period inactivity this issue still present latest release please ask this pull request reopened thank you !,no,ds-05-PRC
React,wrong below warning because doesnt hit that code path this unit test traverseallchildren which self contained warning not dependency here,yes,ds-05-PRC
flink,flink table connector filesystem connector supports serialization schema,no,ds-03-pr
spark,looks good ! thanks !,no,ds-03-pr
spark,updated title,no,ds-03-pr
Spark,can you rephrase this unable parse volume specs volumes expected form host path container path,no,ds-05-PRC
React,syranide maybe miss understanding something but whats difference ? class mycomponent mycomponent defaultprops module exports mycomponent function mycomponent mycomponent defaultprops module exports mycomponent they look same define something your standard javascript construct which react understands more advanced functionality,yes,ds-05-PRC
trafficserver,there min macro you can use this also would use sizeof buffer instead magical numbers,yes,ds-03-pr
carbondata,carbondata added validation table not empty,no,ds-03-pr
beam,out cherry pick python pre commit fix release branch,no,ds-03-pr
Spark,sddyljsx thanks providing snapshot feel negative bytes may caused mistakenly computing memory overflow think its better find out root cause negative bytes while improving formats negative bytes doesnt make sense,yes,ds-05-PRC
spark,cloud fan think comment https github com apache spark pull discussion gatorsmile can answer your question,no,ds-03-pr
carbondata,retest this please,no,ds-03-pr
spark,how about adding example like,no,ds-03-pr
spark,this sub task spark https issues apache org jira browse spark wed like expose memory usage spark running time this first step expose netty buffer used both with heap and off heap memory also metrics are showed webui this new web tab name memory added which used show memory usage each executors can more details future screenshot like following this each stages memory info this history view this wip because with unit tests left,no,ds-03-pr
hadoop,nit this line long enough its time split,yes,ds-03-pr
kafka,vvcephei this lgtm,no,ds-03-pr
Kafka,bbejeck vvcephei,no,ds-05-PRC
rocketmq,fixed error algorithm hmacsha not available when use acl windows,no,ds-03-pr
React,coolio thanks,no,ds-05-PRC
Kafka,new unit test this morning thanks about transient failure tip phil jun guozhang wang notifications github com wrote yeah this will good idea add more test cases ktablefiltertest this scenario you think transient failure you can close open this trigger another jenkins build and see passes you are receiving this because you authored thread reply this email directly view github comment mute thread https github com notifications unsubscribe akhhmkj xxj vynff lzzyojshks qqarugajpzm,yes,ds-05-PRC
incubator-mxnet,documentation need updated does copying from mkl dnn array sparse ndarray work ? ?,yes,ds-03-pr
dubbo,typo leastindexs leastindexes,yes,ds-03-pr
servicecomb-java-chassis,scb add test case testing provider invoke its own servic,no,ds-03-pr
incubator-heron,reducing redundancy,yes,ds-03-pr
druid,drcrallen file issues new test failures you encounter,no,ds-03-pr
superset,prefers https github com apache superset superset pull,no,ds-03-pr
carbondata,build failed with spark please check http job,no,ds-03-pr
kafka,they are not added allowed values upgrade from config yet intentional ?,no,ds-03-pr
spark,can add end end test show correctness bug ? still not very sure why compare rows with different schema sounds like something should forbid analysis phase,no,ds-03-pr
Kafka,see you just mention here might fine still not sure might better put both into testing section,no,ds-05-PRC
samza,need statechangedcounter addition statechangedlatch ? looks like statechangedlatch countdown exactly equivalent statechangedcounter,no,ds-03-pr
Spark,that much not worried about this only concerns maven distributions and any version used would long since published and mirrored nothing released days ago yes already face problem offline mirrors but fallback archive apache org anyway,no,ds-05-PRC
React,deprecation warning firefox chrome createevent supported everything since far can tell was introduced same spec dispatchevent was can add feature test you really want one though ?,no,ds-05-PRC
Spark,nit getaliassubmap generator children skipattrs requiredchildattrs,no,ds-05-PRC
couchdb,better say define sure compiler will right hing,no,ds-03-pr
Kafka,guozhangwang bbejeck mjsax,no,ds-05-PRC
spark,review,no,ds-03-pr
pulsar,using optional this becomes looks cleaner,yes,ds-03-pr
incubator-mxnet,could you remove doesnt have any effect default ill verify confuses users later,no,ds-03-pr
kafka,btw thought was,no,ds-03-pr
Spark,sorry didnt notice that need display wall time web thus system nanotime isnt proper here,yes,ds-05-PRC
spark,spark python type errors should print type not object,no,ds-03-pr
carbondata,did not get meaning index supposed independent other indexes think onblockend event enough writing index file,no,ds-03-pr
React,nit supports number update that supports number update reads correctly same all these also please add space between and function,yes,ds-05-PRC
druid,comma here should,no,ds-03-pr
Spark,run mllib nnls use export solver mllib,no,ds-05-PRC
spark,think can just get rid cant imagine both functions are specifically broken alone selectexpr,yes,ds-03-pr
incubator-brooklyn,?,no,ds-03-pr
Spark,yeah evil case insensitivity,no,ds-05-PRC
Spark,retest this please,no,ds-05-PRC
spark,spark sql test withdatabase should drop database with cascade,no,ds-03-pr
thrift,this can unexpectedly break callers please add changes https github com apache thrift blob master changes breaking changes,no,ds-03-pr
React,hey danielmiladinov ! ive pulled this our internal code review system know its annoying and once its accepted there will merge can you please sign our open source cla https developers facebook com opensource cla and comment here when you have ? that way can just press merge button when its reviewed thanks !,no,ds-05-PRC
phoenix,updated data row,no,ds-03-pr
React,overall diff looks good,no,ds-05-PRC
spark,lgtm pending test,no,ds-03-pr
hbase,what does this function ? favor ssd ? needs comment,yes,ds-03-pr
hudi,pull this into helper like getsparkcontext enginectx ?,no,ds-03-pr
kafka,agreed,no,ds-03-pr
Kafka,one thing should consider whether there value heartbeat thread running unit tests like this does help catch bugs does simply make tests more fragile ?,yes,ds-05-PRC
React,can you explain what this code was doing ? not sure understand why would have same instance twice how that relates propagation see was added very recently ? this used legacy event system ? seems bit scary change,yes,ds-05-PRC
trafodion,you can use some other function find out whether number has integer part rather than comparsion between absolute value number and,no,ds-03-pr
dubbo,fix issue when generic invokes beginning invocation object before any filters will used callback methods parameter such like onresponse onerror interface org apache dubbo rpc filter listener however invocation function getmethodname will return value invoke when generic invoke thus will cause endcount method not counting origin method status then executes limit not accurate enough,no,ds-03-pr
storm,looks good tests pass ill merge this,no,ds-03-pr
nifi,how nested records end being represented solr document ? not saying anything wrong here just asking understand how works lets say have person schema with top level fields firstname and lastname and address and address field type record and then has its own fields street city zip does resulting solr document contain firstname lastname street city zip ? would make sense have option include parent field field names ends being address street address city and address zip that you know where those fields came from ?,no,ds-03-pr
Kafka,consolidated couple same pattern into this private function,yes,ds-05-PRC
React,prefer typeof undefined void since undefined just identifier that could reassigned something else theory,no,ds-05-PRC
React,hoc updated documented way,no,ds-05-PRC
incubator-mxnet,doc fix repo paths ubuntu build doc,no,ds-03-pr
nutch,nutch caching redirected robots txt may overwrite correct robots txt rules,no,ds-03-pr
Kafka,mjsax tedyu thanks reviews kamalcph good catches ! ive addressed them,no,ds-05-PRC
Kafka,should final dont set during constructor would possible set constructor ?,yes,ds-05-PRC
flink,aljoscha sorry ping did you happen get chance taking look ?,no,ds-03-pr
Spark,sryza removed nosuchfielderror since this context cant happen both classes and fields are accessed through reflection linkage error will occur when lets say you have dependency flagged provided and your code points one its cla,yes,ds-05-PRC
carbondata,good catch fixing,no,ds-03-pr
Spark,think should say that this can identifier ?,no,ds-05-PRC
beam,this worries with having tests run with parameterized but should still able determine which case were and set expected exception per test within test based value parameters rather than inspecting name test example testconflict doesnt demonstrate reading test code directly that expects exception,yes,ds-03-pr
lucene-solr,indexing throughput noisy but net net think theres perf impact this wikimediumall from luceneutil core box jdk,no,ds-03-pr
React,seems weird that form events are special this regard though doesnt ? there particular reason why makes sense ? otherwise just sounds like something should fix product code does feel like special case preventing form submission feels more critical than having external code block mouse keyboard event just assumed wed want keep avoid problem beyond workplace moving forward dont care about this edge case there isnt reason add test coverage still sets expectation that different products and external use event system updates are few dom team members minds right now well just need keep that mind until workplace any other products are updated,yes,ds-05-PRC
arrow,schema should not mandatory,no,ds-03-pr
spark,test,no,ds-03-pr
druid,add timeout shutdown request middle manager indexing service,no,ds-03-pr
hudi,sounds good will take closer look sometime this week what meant was have you been able test this out any real production datasets yet ?,no,ds-03-pr
airflow,want use this decorator also prevent regression scheduler performance some methods are critical and have optimized use very few queries but can easily broken this context manager will allow detect regression regarding,yes,ds-03-pr
systemds,systemml systemml initial implementation conv maxpooling builtin functions and gpu backend,no,ds-03-pr
React,realized that this probably doesnt work legacy mode ill probably just disable somehow edit made noop similar how other suspense features behave legacy mode that way you can have code that works concurrent batched mode kind work legacy mode,yes,ds-05-PRC
Kafka,junrao ready another look,no,ds-05-PRC
Kafka,lgtm and thanks docs cleanup these patches are really valuable !,no,ds-05-PRC
React,closing this going update,no,ds-05-PRC
Spark,not sure why unit test kmeans summary failed since nothing was changed there also all unit tests passed computer,yes,ds-05-PRC
Spark,think should figure out https issues apache org jira browse spark first doesnt make sense have duplicated columns between partition columns and data columns,yes,ds-05-PRC
Spark,this looks really good overall would great you could update description reflect most recent changes collecting via socket instead temporary file couple quick questions does this have performance impact positive negative ? need write any additional tests ? are there any corner cases that should explicitly address their own tests such not consuming iterator not connecting socket after creating ? you think should backport this maintenance branches should consider different fix there using detach ?,yes,ds-05-PRC
kafka,refer this link build results access rights server needed https builds apache org job kafka jdk scala test passed jdk and scala,no,ds-03-pr
React,benjamn chose simpler route just adding variable window and making sure that stays there until after anyway ive added super crappily coded test file right now ill add one two more tests unless you say otherwise and clean any feedback would great new ground right now basically generates random number nodes some with keys some without then permutates them randomly number times including adding and removing and makes sure that dom exactly what expects after every render then same with iframe and intend add least another one with iframes that may never cross make sure that works well,yes,ds-05-PRC
Spark,need one sentence summary about method also need link paper that describes how handle case when dont have items,yes,ds-05-PRC
trafficcontrol,instead using find consider using javascript built array find https developer mozilla org docs web javascript reference global objects array find method also though you could avoid iterating whole array assigned parameters every parameter its made into just set ids first,no,ds-03-pr
samza,prefer delete over remove,no,ds-03-pr
flink,looks good,no,ds-03-pr
trafficcontrol,like idea supporting that first class feature but think wouldnt need mvp think could get with just naming topology http live default etc and simply choosing that based requested type wasnt clear which topology choose then that ends being royal pain maybe add first class support ?,no,ds-03-pr
spark,nit can unify this with yarnallocator ?,yes,ds-03-pr
React,any info about refactor ?,no,ds-05-PRC
spark,nit second brace and its match are redundant,yes,ds-03-pr
